Date,Open,High,Low,Close
12/14/2015,139.69,142.42,138.79,138.97
12/15/2015,140.60,141.51,138.79,139.69
12/16/2015,139.69,141.51,139.69,140.06
12/17/2015,138.79,143.32,138.79,142.23
12/20/2015,139.69,141.51,139.69,139.69
12/21/2015,141.51,146.04,140.60,141.15
12/22/2015,141.51,143.32,141.51,142.42
12/23/2015,142.42,144.23,141.51,141.87
12/24/2015,144.23,146.04,140.96,140.96
12/27/2015,142.42,143.32,138.79,142.23
12/28/2015,143.32,143.32,141.51,142.60
12/29/2015,139.69,141.51,136.07,140.78
12/30/2015,141.51,143.32,139.69,139.88
12/31/2015,140.60,143.32,138.79,139.51
1/3/2016,139.69,140.60,138.79,139.15
1/4/2016,138.79,140.60,132.44,133.71
1/5/2016,135.16,136.97,130.62,135.88
1/6/2016,136.07,136.97,128.81,130.80
1/7/2016,117.92,128.81,117.92,126.45
1/10/2016,127.90,127.90,122.46,123.00
1/11/2016,123.37,126.09,120.64,125.36
1/12/2016,123.37,123.37,121.55,123.37
1/13/2016,124.27,126.99,122.46,122.46
1/14/2016,122.46,122.46,113.39,115.93
1/17/2016,107.04,108.85,105.22,105.22
1/18/2016,101.60,108.85,101.60,107.95
1/19/2016,110.67,117.92,109.76,117.20
1/20/2016,111.57,113.39,107.95,108.13
1/21/2016,107.04,109.76,106.13,108.13
1/24/2016,117.92,118.83,113.39,118.65
1/25/2016,118.83,120.64,115.20,117.20
1/26/2016,112.48,116.11,112.48,115.02
1/27/2016,117.92,123.37,116.11,118.47
1/28/2016,118.83,125.18,118.83,121.37
1/31/2016,123.37,126.09,121.55,121.73
2/1/2016,120.64,122.46,118.83,120.64
2/2/2016,119.74,119.74,115.20,115.93
2/3/2016,114.29,120.64,114.29,119.92
2/4/2016,122.46,125.18,119.74,120.28
2/7/2016,119.74,120.64,117.02,117.92
2/8/2016,118.83,119.74,115.20,115.56
2/9/2016,114.29,117.02,114.29,115.93
2/10/2016,115.20,117.92,114.29,116.65
2/11/2016,115.20,115.20,111.94,111.94
2/14/2016,113.39,116.11,105.22,106.86
2/15/2016,108.85,110.67,107.95,109.40
2/16/2016,110.67,112.48,107.04,108.31
2/17/2016,107.95,110.67,107.95,110.67
2/18/2016,111.57,112.48,110.67,111.57
2/21/2016,111.57,115.20,111.57,114.11
2/22/2016,115.20,125.18,115.20,125.18
2/23/2016,132.44,134.25,126.99,128.26
2/24/2016,132.44,132.44,121.55,122.82
2/25/2016,124.27,127.90,121.55,123.37
2/28/2016,126.99,127.90,124.27,125.54
2/29/2016,126.09,126.99,123.37,123.37
3/1/2016,124.27,126.09,123.37,123.91
3/2/2016,124.27,126.99,121.55,124.27
3/3/2016,124.27,124.27,123.18,123.18
3/6/2016,125.18,135.16,125.18,135.16
3/7/2016,136.07,136.07,131.53,132.26
3/8/2016,133.34,133.34,130.62,132.44
3/9/2016,132.44,132.44,129.72,130.80
3/10/2016,131.53,132.44,129.72,130.44
3/13/2016,130.62,131.53,129.72,130.62
3/14/2016,129.72,134.25,128.81,128.99
3/15/2016,127.90,129.72,127.90,128.08
3/16/2016,128.81,130.62,127.90,130.62
3/17/2016,132.44,133.34,131.53,131.53
3/20/2016,132.44,133.34,131.53,132.26
3/21/2016,132.44,134.25,131.53,132.26
3/22/2016,132.44,133.34,130.62,131.35
3/23/2016,131.53,132.44,131.53,132.26
3/24/2016,131.53,131.53,129.72,130.80
3/27/2016,130.62,131.53,128.81,128.81
3/28/2016,129.72,131.53,128.81,128.99
3/29/2016,129.72,132.44,126.99,128.08
3/30/2016,128.81,130.62,127.90,129.35
3/31/2016,128.81,128.81,126.09,126.99
4/3/2016,125.18,126.09,121.55,122.46
4/4/2016,122.46,125.18,120.64,123.55
4/5/2016,122.46,125.18,122.46,123.55
4/6/2016,124.27,126.09,124.27,124.45
4/7/2016,125.18,127.90,124.27,126.09
4/10/2016,127.90,129.72,127.90,128.08
4/11/2016,128.81,128.81,126.09,126.63
4/12/2016,126.09,128.81,126.09,127.18
4/13/2016,127.90,130.62,126.99,129.17
4/14/2016,129.72,132.44,128.81,129.72
4/17/2016,130.62,136.97,129.72,130.44
4/18/2016,129.72,131.53,127.90,130.08
4/19/2016,132.44,132.44,129.72,131.35
4/20/2016,132.44,132.44,129.72,130.26
4/21/2016,130.62,131.53,129.72,130.80
4/26/2016,122.46,126.99,121.55,124.27
4/27/2016,125.18,129.72,124.27,127.54
4/28/2016,126.99,129.72,126.99,126.99
5/1/2016,128.81,136.07,128.81,131.35
5/2/2016,131.53,131.53,127.90,130.08
5/3/2016,128.81,128.81,124.27,125.91
5/4/2016,122.46,125.18,122.46,123.18
5/5/2016,124.27,125.18,123.37,123.37
5/8/2016,124.27,125.18,122.46,123.00
5/9/2016,123.37,126.09,122.46,125.54
5/10/2016,128.81,132.44,127.90,128.63
5/11/2016,129.72,130.62,126.09,126.63
5/12/2016,126.99,126.99,125.18,125.91
5/15/2016,126.09,126.99,125.18,125.91
5/16/2016,126.09,126.99,124.27,125.18
5/17/2016,126.09,128.81,125.18,126.81
5/18/2016,126.09,126.99,124.27,124.82
5/19/2016,124.27,124.27,121.55,123.00
5/22/2016,123.37,124.27,121.55,122.28
5/23/2016,122.46,122.46,116.11,116.47
5/24/2016,117.02,117.92,113.39,115.75
5/25/2016,117.92,117.92,116.11,117.02
5/26/2016,117.92,117.92,115.20,117.56
5/29/2016,117.92,123.37,117.92,121.37
5/30/2016,119.74,129.72,119.74,121.19
5/31/2016,122.46,128.81,122.46,127.18
6/1/2016,128.81,128.81,124.27,125.36
6/2/2016,126.09,132.44,124.27,130.80
6/5/2016,132.44,141.51,130.62,137.88
6/6/2016,136.97,136.97,129.72,131.35
6/7/2016,131.53,132.44,129.72,130.26
6/8/2016,142.42,142.42,142.42,142.42
6/9/2016,143.32,144.23,133.34,134.80
6/12/2016,132.44,133.34,129.72,131.71
6/13/2016,131.53,135.16,131.53,131.53
6/14/2016,131.53,132.44,130.62,131.17
6/15/2016,130.62,136.07,129.72,131.71
6/16/2016,131.53,133.34,129.72,130.99
6/19/2016,131.53,132.44,130.62,131.35
6/20/2016,131.53,131.53,127.90,128.45
6/21/2016,128.81,128.81,126.09,126.99
6/22/2016,127.90,127.90,125.18,125.54
6/23/2016,125.18,126.99,124.27,125.72
6/26/2016,115.20,122.46,115.20,121.73
6/27/2016,121.55,124.27,119.74,120.46
6/28/2016,121.55,123.37,119.74,122.82
6/29/2016,124.27,126.99,122.46,122.64
6/30/2016,123.37,123.37,119.74,120.46
7/10/2016,121.55,123.37,121.55,123.18
7/11/2016,123.37,124.27,122.46,123.55
7/12/2016,123.37,126.99,123.37,126.81
7/13/2016,127.90,127.90,126.09,127.90
7/14/2016,127.90,127.90,125.18,125.18
7/17/2016,125.18,126.99,125.18,125.91
7/18/2016,126.09,126.09,124.27,124.27
7/19/2016,124.27,125.18,123.37,123.55
7/20/2016,123.37,124.27,123.37,123.37
7/21/2016,126.09,126.99,123.37,123.37
7/24/2016,124.27,124.27,121.55,121.55
7/25/2016,121.55,122.46,119.74,121.55
7/26/2016,121.55,122.46,119.74,120.46
7/27/2016,119.74,119.74,117.92,117.92
7/28/2016,117.02,117.02,110.67,112.48
7/31/2016,111.57,111.57,107.04,109.94
8/1/2016,114.29,117.02,114.29,114.29
8/2/2016,114.29,114.29,110.67,113.21
8/3/2016,112.48,112.48,110.67,111.39
8/4/2016,111.57,112.48,110.67,110.67
8/7/2016,111.57,112.48,111.57,112.30
8/8/2016,113.39,113.39,110.67,112.30
8/9/2016,112.48,113.39,111.57,112.84
8/10/2016,112.48,113.39,111.57,111.57
8/11/2016,111.57,122.46,110.67,115.38
8/14/2016,116.11,117.92,115.20,115.20
8/15/2016,116.11,117.02,115.20,115.56
8/16/2016,116.11,116.11,114.29,114.29
8/17/2016,114.29,114.29,112.48,112.66
8/18/2016,113.39,113.39,109.76,111.57
8/21/2016,111.57,111.57,109.76,110.30
8/22/2016,109.76,109.76,107.04,107.40
8/23/2016,107.04,107.95,106.13,107.04
8/24/2016,107.04,107.95,106.13,106.13
8/25/2016,105.22,105.22,102.50,103.41
8/28/2016,104.32,107.04,104.32,106.86
8/29/2016,106.13,107.04,105.22,105.95
8/30/2016,105.22,107.04,104.32,106.13
8/31/2016,106.13,106.13,105.04,105.04
9/1/2016,104.32,104.32,99.78,101.05
9/4/2016,102.50,102.50,101.60,102.32
9/5/2016,102.50,105.22,102.50,104.14
9/6/2016,104.32,105.22,102.50,102.50
9/7/2016,102.50,104.32,101.60,103.95
9/8/2016,103.41,105.22,103.41,104.68
9/18/2016,103.41,104.32,101.60,102.14
9/19/2016,102.50,103.41,97.06,97.79
9/20/2016,97.06,97.97,96.15,97.79
9/21/2016,97.06,98.87,97.06,98.15
9/25/2016,98.87,98.87,96.15,97.79
9/26/2016,97.97,98.87,97.97,97.97
9/27/2016,96.15,96.15,90.35,90.35
9/28/2016,91.62,91.62,82.55,83.82
9/29/2016,80.73,85.27,80.73,83.82
10/2/2016,84.36,85.27,76.20,76.38
10/3/2016,76.20,78.01,73.48,77.10
10/4/2016,78.01,79.83,76.20,79.64
10/5/2016,80.73,83.45,78.92,82.36
10/6/2016,83.45,83.45,81.64,82.55
10/9/2016,82.55,82.55,79.83,79.83
10/10/2016,79.83,80.73,78.92,80.55
10/11/2016,81.64,84.36,80.73,83.63
10/12/2016,83.45,85.27,82.55,83.45
10/13/2016,83.45,87.99,83.45,85.09
10/16/2016,86.17,87.08,83.45,84.36
10/17/2016,84.36,84.36,81.64,82.36
10/18/2016,82.55,83.45,79.83,80.55
10/19/2016,80.73,81.64,78.92,81.09
10/20/2016,81.64,83.45,80.73,83.27
10/23/2016,85.27,90.71,85.27,90.53
10/24/2016,90.71,94.34,88.90,89.80
10/25/2016,89.80,90.71,88.90,89.26
10/26/2016,89.80,89.80,87.08,87.81
10/27/2016,87.08,88.90,87.08,88.35
10/30/2016,88.90,89.80,87.99,88.90
10/31/2016,89.80,89.80,88.90,89.44
11/1/2016,88.90,90.71,88.90,88.90
11/2/2016,88.90,89.80,87.08,87.81
11/3/2016,87.08,88.90,87.08,88.17
11/6/2016,88.90,93.43,88.90,92.71
11/7/2016,92.52,94.34,90.71,91.62
11/8/2016,92.52,93.43,91.62,92.34
11/9/2016,90.71,93.43,89.80,93.07
11/10/2016,93.43,97.06,93.43,95.97
11/13/2016,96.15,98.87,96.15,98.69
11/14/2016,98.87,98.87,96.15,97.06
11/15/2016,97.06,99.78,96.15,98.33
11/16/2016,99.78,100.69,98.87,99.78
11/17/2016,99.78,100.69,98.87,99.78
11/20/2016,100.69,100.69,98.87,98.87
11/21/2016,99.78,103.41,98.87,100.51
11/22/2016,99.78,99.78,96.15,98.69
11/23/2016,98.87,102.50,98.87,101.41
11/24/2016,101.60,103.41,99.78,100.69
11/27/2016,100.69,101.60,100.69,100.69
11/28/2016,100.69,102.50,99.78,101.41
11/29/2016,101.60,102.50,98.87,99.42
11/30/2016,99.78,102.50,99.78,100.69
12/1/2016,101.60,103.41,101.60,102.50
12/4/2016,103.41,107.04,102.50,104.32
12/5/2016,105.22,106.13,103.41,105.41
12/6/2016,105.22,109.76,105.22,109.03
12/7/2016,110.67,114.29,109.76,110.85
12/8/2016,109.76,111.57,108.85,109.76
12/11/2016,110.67,116.11,110.67,114.48
12/12/2016,115.20,116.11,111.57,112.30
12/13/2016,112.48,112.48,108.85,108.85
12/14/2016,108.85,109.76,106.13,106.31
12/15/2016,105.22,107.95,104.32,106.86
12/18/2016,107.95,109.76,107.95,109.58
12/19/2016,113.39,117.92,112.48,112.66
12/20/2016,112.48,113.39,108.85,110.49
12/21/2016,110.67,110.67,108.85,110.30
12/22/2016,109.76,112.48,108.85,110.49
12/25/2016,111.57,112.48,110.67,110.85
12/26/2016,111.57,111.57,109.76,109.76
12/27/2016,109.76,112.48,109.76,111.03
12/28/2016,111.57,112.48,110.67,110.67
12/29/2016,110.67,111.57,109.76,110.49
1/1/2017,110.67,110.67,109.76,109.94
1/2/2017,110.67,112.48,109.76,111.03
1/3/2017,111.57,111.57,110.67,111.39
1/4/2017,110.67,111.57,109.76,109.76
1/5/2017,109.76,110.67,108.85,109.76
1/8/2017,109.76,110.67,108.85,109.03
1/9/2017,108.85,109.76,106.13,108.49
1/10/2017,107.95,107.95,107.04,107.22
1/11/2017,107.95,107.95,106.13,106.13
1/12/2017,106.13,107.04,105.22,105.95
1/15/2017,106.13,106.13,105.22,106.13
1/16/2017,106.13,106.13,103.41,104.50
1/17/2017,104.32,106.13,103.41,105.77
1/18/2017,105.22,106.13,104.32,104.32
4/3/2018,101.48,114.04,99.54,100.32
4/4/2018,98.58,100.12,96.84,98.00
4/5/2018,97.80,98.38,94.04,94.42
4/8/2018,93.75,97.03,92.39,94.91
4/9/2018,94.42,100.12,94.42,96.06
4/10/2018,95.68,99.16,94.91,98.09
4/11/2018,98.19,98.38,92.78,95.29
4/12/2018,95.68,96.26,92.78,95.68
4/15/2018,96.26,97.61,96.16,97.42
4/16/2018,97.61,98.19,96.55,96.64
4/17/2018,96.64,98.38,96.26,98.00
4/18/2018,97.03,99.93,97.03,99.25
4/19/2018,99.74,99.74,96.64,97.71
4/22/2018,97.03,98.38,97.03,97.51
4/23/2018,97.22,97.80,97.03,97.13
4/24/2018,97.22,97.80,96.64,96.84
4/25/2018,96.64,96.84,96.26,96.74
4/26/2018,96.45,96.55,95.68,96.26
4/29/2018,96.26,96.45,94.81,95.10
4/30/2018,95.10,95.48,93.94,94.04
5/1/2018,94.52,95.29,93.65,93.84
5/2/2018,93.94,93.94,91.91,92.30
5/3/2018,92.30,92.30,89.30,89.49
5/6/2018,89.78,89.78,86.98,86.98
5/7/2018,86.98,86.98,84.08,84.27
5/8/2018,84.08,84.08,80.70,81.86
5/9/2018,82.05,82.15,78.57,78.86
5/10/2018,78.67,79.64,78.67,79.35
5/13/2018,78.96,79.06,78.38,78.38
5/14/2018,78.38,81.76,78.38,79.15
5/15/2018,79.25,79.64,77.32,78.09
5/16/2018,77.61,84.95,77.51,82.34
5/17/2018,82.34,82.34,80.02,80.12
5/20/2018,79.93,80.79,79.44,80.12
5/21/2018,79.83,82.92,79.25,80.60
5/22/2018,80.22,82.44,79.06,80.41
5/23/2018,81.37,81.37,79.73,80.12
5/24/2018,80.22,80.22,79.44,79.83
5/27/2018,81.08,87.17,81.08,85.24
5/28/2018,85.05,85.05,80.99,81.18
5/29/2018,81.66,82.15,80.31,80.41
5/30/2018,80.41,80.51,79.35,79.44
5/31/2018,80.22,80.22,79.35,79.93
6/3/2018,79.93,80.60,79.44,79.44
6/4/2018,79.25,80.12,79.25,80.12
6/5/2018,79.93,80.02,79.54,79.73
6/6/2018,80.12,80.70,79.35,80.22
6/7/2018,80.79,82.73,80.79,81.76
6/10/2018,82.34,84.56,81.66,82.34
6/11/2018,82.34,82.92,81.18,81.76
6/12/2018,81.76,82.63,81.28,82.63
6/20/2018,82.15,86.50,82.15,86.11
6/21/2018,86.59,86.88,84.08,84.08
6/24/2018,84.08,84.47,82.15,82.63
6/25/2018,83.11,84.56,81.66,83.89
6/26/2018,83.11,84.56,83.11,83.11
6/27/2018,83.11,83.11,81.28,82.53
6/28/2018,82.53,82.82,81.18,81.28
7/1/2018,80.70,81.18,80.22,80.31
7/2/2018,80.22,80.41,79.06,79.15
7/3/2018,79.83,79.93,78.67,79.73
7/4/2018,79.54,79.83,79.25,79.44
7/5/2018,79.06,81.66,77.32,77.70
7/8/2018,77.80,78.38,77.32,77.32
7/9/2018,77.03,77.80,77.03,77.32
7/10/2018,77.32,77.32,77.22,77.22
7/11/2018,77.22,77.22,76.83,76.93
7/12/2018,76.83,77.12,76.83,76.93
7/15/2018,76.93,76.93,76.74,76.83
7/16/2018,81.18,83.11,79.35,79.35
7/17/2018,79.25,79.25,78.28,78.67
7/18/2018,78.96,82.15,78.96,80.51
7/19/2018,81.18,81.18,79.93,80.41
7/22/2018,80.31,80.51,79.54,79.64
7/23/2018,79.35,79.35,78.19,79.25
7/24/2018,78.77,79.25,77.41,77.41
7/25/2018,69.68,69.68,69.68,69.68
7/26/2018,62.92,65.62,62.92,64.27
7/29/2018,62.82,64.08,61.85,61.85
7/30/2018,61.85,64.66,61.85,62.14
7/31/2018,63.30,63.98,62.82,63.79
8/1/2018,63.69,67.65,63.69,65.33
8/2/2018,64.75,65.24,64.46,64.85
8/5/2018,64.85,71.32,64.85,70.36
8/6/2018,70.36,77.12,67.65,72.97
8/7/2018,72.58,76.35,72.10,72.48
8/8/2018,72.48,73.16,70.74,70.94
8/9/2018,70.16,71.90,70.16,70.94
8/12/2018,73.45,77.12,72.48,73.26
8/13/2018,71.61,72.19,70.74,70.84
8/14/2018,72.48,73.45,70.36,70.36
8/15/2018,70.94,74.71,70.94,72.77
8/16/2018,73.45,73.84,72.00,72.29
8/26/2018,72.29,74.13,71.90,72.48
8/27/2018,72.68,72.68,71.23,71.71
8/28/2018,71.52,71.52,70.55,70.94
8/29/2018,70.74,71.52,69.10,69.10
8/30/2018,68.23,68.52,66.20,66.20
9/2/2018,64.85,70.84,63.30,67.65
9/5/2018,73.94,74.33,70.50,72.22
9/6/2018,71.42,74.60,68.78,69.18
9/9/2018,69.97,70.10,66.13,66.13
9/10/2018,65.45,66.40,61.58,61.58
9/11/2018,62.17,66.13,62.17,64.60
9/12/2018,64.12,64.23,61.37,61.80
9/13/2018,62.17,62.43,60.74,61.21
9/16/2018,62.06,62.11,60.63,61.27
9/17/2018,63.49,63.49,62.43,63.22
9/18/2018,62.27,62.96,61.58,61.58
9/19/2018,61.64,61.64,60.31,60.58
9/20/2018,60.31,60.53,59.52,59.79
9/25/2018,59.79,59.79,58.25,59.41
9/26/2018,59.79,65.08,59.79,64.65
9/27/2018,64.97,66.08,63.01,63.49
9/30/2018,63.49,64.55,60.90,62.22
10/1/2018,62.80,63.86,61.64,62.17
10/2/2018,62.43,65.76,61.90,64.23
10/3/2018,64.28,67.99,64.23,65.76
10/4/2018,67.99,72.22,67.99,72.22
10/7/2018,73.54,75.66,72.48,73.01
10/8/2018,72.75,74.33,70.10,70.10
10/9/2018,70.50,76.98,70.50,76.72
10/10/2018,77.24,84.39,77.11,84.39
10/11/2018,83.73,90.74,82.54,88.22
10/14/2018,90.21,92.85,79.63,87.30
10/15/2018,87.43,89.15,82.27,85.45
10/16/2018,86.50,87.03,81.08,81.34
10/17/2018,82.01,84.39,78.43,82.80
10/18/2018,82.67,82.67,79.36,80.42
10/21/2018,76.85,87.56,75.39,84.92
10/22/2018,85.31,88.49,80.82,80.95
10/23/2018,80.95,83.86,79.89,82.01
10/24/2018,83.06,85.05,81.74,84.12
10/25/2018,84.39,84.65,82.93,83.33
10/28/2018,84.12,91.66,82.80,91.66
10/29/2018,94.70,100.79,94.17,100.79
10/30/2018,105.81,110.84,101.85,104.89
10/31/2018,105.55,110.05,101.05,104.23
11/1/2018,103.96,107.93,94.31,95.76
11/4/2018,94.31,100.52,94.31,99.20
11/5/2018,97.88,107.80,97.88,103.30
11/6/2018,103.17,107.14,101.32,102.64
11/7/2018,103.04,104.89,100.66,101.98
11/8/2018,97.61,100.39,95.50,96.16
11/11/2018,96.29,101.85,90.21,97.88
11/12/2018,98.54,101.32,97.61,98.54
11/13/2018,97.61,99.73,95.76,96.03
11/14/2018,95.23,96.42,93.12,94.57
11/15/2018,95.10,98.54,94.97,94.97
11/18/2018,95.37,96.82,92.72,92.72
11/19/2018,94.17,95.23,92.32,93.25
11/20/2018,93.25,93.78,87.43,87.43
11/21/2018,86.77,91.00,86.77,90.07
11/22/2018,90.60,91.13,89.41,91.13
11/25/2018,91.00,92.85,90.34,90.34
11/26/2018,90.74,91.13,87.83,89.15
11/27/2018,89.94,98.01,89.94,98.01
11/28/2018,99.20,106.87,97.88,99.07
11/29/2018,100.26,100.52,98.01,98.28
12/2/2018,98.67,100.13,98.54,99.60
12/3/2018,99.86,103.96,99.07,101.85
12/4/2018,102.11,104.36,101.32,101.85
12/5/2018,101.32,104.09,100.52,101.32
12/6/2018,100.92,102.38,97.48,98.41
12/9/2018,95.76,97.88,94.84,95.89
12/10/2018,96.69,97.48,94.97,95.37
12/11/2018,95.76,96.95,95.37,95.89
12/12/2018,95.89,96.82,95.23,95.89
12/13/2018,96.42,96.42,95.23,95.37
12/16/2018,95.37,95.76,92.98,92.98
12/17/2018,92.98,95.23,91.66,93.51
12/18/2018,93.38,94.97,92.85,93.51
12/19/2018,93.51,93.78,91.93,92.19
12/20/2018,91.26,94.31,89.68,89.68
12/23/2018,87.30,88.62,86.77,87.96
12/24/2018,88.09,91.53,88.09,89.55
12/25/2018,88.35,89.68,87.30,87.69
12/26/2018,95.23,96.42,93.38,96.42
12/27/2018,101.45,103.17,98.94,99.73
12/30/2018,102.38,103.96,99.73,100.39
12/31/2018,100.39,101.71,96.82,101.05
1/1/2019,100.26,103.43,99.73,100.79
1/2/2019,101.18,102.90,100.52,101.58
1/3/2019,101.85,102.38,100.79,101.05
1/6/2019,101.58,101.85,100.52,101.05
1/7/2019,101.18,102.51,99.20,99.33
1/8/2019,99.73,99.73,95.76,96.95
1/9/2019,100.52,102.24,99.47,101.58
1/10/2019,101.71,101.85,100.13,100.52
1/13/2019,102.51,110.58,102.51,110.58
1/14/2019,112.96,113.75,108.46,108.86
1/15/2019,108.06,119.70,107.14,115.34
1/16/2019,115.34,122.48,113.75,117.59
1/17/2019,117.59,121.16,116.40,116.92
1/20/2019,117.85,123.54,116.53,121.42
1/21/2019,122.22,123.80,118.25,118.25
1/22/2019,118.12,119.97,111.77,114.54
1/23/2019,114.81,124.33,112.43,124.07
1/24/2019,124.46,130.95,122.22,125.52
1/27/2019,127.77,132.80,126.45,131.74
1/28/2019,132.27,133.06,128.83,130.55
1/29/2019,130.42,134.91,127.11,132.14
1/30/2019,132.14,134.91,130.42,132.27
1/31/2019,132.53,134.12,129.09,130.28
2/3/2019,129.89,131.34,124.46,125.26
2/4/2019,124.46,128.30,124.33,126.05
2/5/2019,126.45,126.45,123.54,124.33
2/6/2019,124.33,127.64,124.07,125.26
2/7/2019,125.92,126.05,124.07,124.33
2/10/2019,124.46,131.87,123.80,127.90
2/11/2019,128.83,130.42,125.26,125.65
2/12/2019,125.52,125.79,123.94,125.13
2/13/2019,124.33,124.33,118.51,118.78
2/14/2019,118.51,122.48,116.92,118.12
2/17/2019,118.78,125.65,117.45,125.65
2/18/2019,126.98,130.15,126.58,128.04
2/19/2019,128.70,129.09,124.33,125.39
2/20/2019,125.65,127.37,125.13,125.39
2/21/2019,126.05,128.30,125.92,128.04
2/24/2019,128.30,128.43,126.58,126.58
2/25/2019,126.98,129.62,126.45,127.90
2/26/2019,128.56,128.96,127.51,127.77
2/27/2019,125.92,126.32,121.82,121.95
2/28/2019,121.95,123.54,121.42,122.48
3/3/2019,122.74,123.01,120.76,121.16
3/4/2019,121.42,124.60,121.16,123.54
3/5/2019,123.67,124.86,122.74,122.88
3/6/2019,124.20,124.73,123.01,124.07
3/7/2019,123.94,123.94,122.48,123.14
3/10/2019,123.80,124.46,121.42,121.82
3/11/2019,122.35,122.35,120.10,121.55
3/12/2019,121.03,122.48,120.10,121.42
3/13/2019,121.29,123.54,121.03,122.35
3/14/2019,122.35,124.20,121.69,122.48
3/17/2019,122.88,123.41,122.22,122.48
3/18/2019,122.48,123.94,121.82,123.54
3/19/2019,123.54,127.90,122.61,125.52
3/20/2019,125.65,126.84,124.86,125.65
3/21/2019,125.52,127.24,125.26,125.92
3/24/2019,125.65,128.83,124.33,125.92
3/25/2019,119.83,121.69,118.51,120.63
3/26/2019,120.36,120.63,118.64,119.57
3/27/2019,118.51,118.51,116.26,116.79
3/28/2019,117.59,119.57,114.01,115.07
3/31/2019,115.07,115.34,113.09,113.22
4/1/2019,112.69,114.54,112.69,112.82
4/2/2019,112.82,114.28,111.50,111.77
4/3/2019,112.03,112.96,110.71,110.71
4/4/2019,110.84,111.63,109.91,110.05
4/7/2019,108.72,110.58,107.27,107.40
4/8/2019,108.20,114.41,108.20,112.43
4/9/2019,112.43,112.56,108.99,109.12
4/10/2019,109.78,111.37,108.72,109.78
4/11/2019,109.78,110.44,108.59,108.59
4/14/2019,108.72,109.52,108.59,108.72
4/15/2019,109.25,110.71,108.59,108.86
4/16/2019,108.99,110.31,108.72,108.99
4/17/2019,110.44,113.62,107.67,107.93
4/18/2019,107.80,107.80,105.95,105.95
4/21/2019,105.95,106.34,103.57,103.70
4/22/2019,103.96,106.61,102.64,102.90
4/23/2019,103.43,104.49,102.24,102.51
4/24/2019,102.11,103.70,100.52,100.52
4/25/2019,100.52,101.18,98.54,98.67
4/28/2019,98.14,99.33,97.35,97.35
4/29/2019,97.88,99.73,97.08,97.88
4/30/2019,97.88,98.54,97.22,97.61
5/1/2019,97.61,99.20,97.08,97.88
5/2/2019,97.75,97.75,95.50,95.50
5/5/2019,95.76,96.69,93.38,93.65
5/6/2019,93.91,93.91,90.74,92.32
5/7/2019,92.59,93.65,91.66,92.06
5/8/2019,91.79,91.93,89.28,89.28
5/9/2019,89.28,90.47,88.35,88.75
5/12/2019,88.75,88.75,83.73,83.73
5/13/2019,80.42,83.59,77.24,79.89
5/14/2019,78.70,87.30,78.70,86.64
5/15/2019,87.16,90.47,86.50,86.90
5/16/2019,86.90,89.41,86.90,87.69
5/19/2019,87.30,89.41,83.33,84.52
5/20/2019,83.59,84.52,81.21,82.14
5/21/2019,83.33,83.86,82.01,83.33
5/22/2019,83.73,86.37,83.33,83.59
5/23/2019,83.73,85.05,82.01,82.27
5/26/2019,82.54,82.54,80.42,80.95
5/27/2019,80.95,81.61,79.89,80.55
5/28/2019,80.95,81.08,79.10,79.10
5/29/2019,79.89,80.95,78.43,80.15
5/30/2019,84.92,86.50,82.80,82.80
6/9/2019,86.24,87.96,85.31,87.30
6/10/2019,87.43,88.62,86.24,87.96
6/11/2019,88.09,96.69,88.09,96.69
6/12/2019,99.47,101.05,96.82,97.35
6/13/2019,96.82,96.82,93.65,93.65
6/16/2019,94.57,96.56,93.91,95.23
6/17/2019,95.76,98.80,95.76,96.29
6/18/2019,96.42,98.67,95.23,96.69
6/19/2019,97.08,97.35,95.23,95.23
6/20/2019,94.97,94.97,92.72,93.12
6/23/2019,92.59,97.75,92.59,93.91
6/24/2019,95.23,96.03,92.59,94.31
6/25/2019,94.57,95.37,93.38,94.70
6/26/2019,95.76,100.13,95.76,96.56
6/27/2019,97.22,98.54,96.69,97.75
6/30/2019,98.41,99.73,97.35,97.88
7/1/2019,98.14,99.07,96.95,98.14
7/2/2019,97.88,98.28,96.69,96.69
7/3/2019,96.82,98.67,96.56,98.28
7/4/2019,98.41,98.80,97.22,97.35
7/7/2019,97.48,98.14,97.08,97.35
7/8/2019,96.82,97.22,94.97,96.42
7/9/2019,96.03,96.69,95.63,96.42
7/10/2019,96.69,97.75,96.56,96.69
7/11/2019,97.61,98.14,96.95,97.08
7/14/2019,97.35,97.75,96.82,97.22
7/15/2019,97.22,97.22,96.56,96.95
7/16/2019,96.95,97.75,96.82,96.82
7/17/2019,96.69,98.14,96.69,97.75
7/18/2019,98.14,99.86,98.01,98.01
7/21/2019,97.88,97.88,96.69,97.75
7/22/2019,98.01,100.13,98.01,98.80
7/23/2019,99.07,102.11,98.01,98.01
7/24/2019,99.07,99.07,95.37,95.37
7/25/2019,95.23,95.63,92.59,94.31
7/28/2019,93.91,95.23,93.25,94.97
7/29/2019,95.23,95.23,94.04,94.17
7/30/2019,94.70,94.70,91.26,91.53
7/31/2019,91.26,93.12,90.87,92.06
8/1/2019,91.79,92.85,91.40,91.66
8/4/2019,91.53,91.66,90.07,90.47
8/5/2019,90.47,90.47,89.55,89.55
8/6/2019,89.41,89.41,87.56,87.83
8/7/2019,92.59,96.56,91.66,95.50
